date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:30:38	59704/59704	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:37%20GMT	https://w.ladicdn.com/s750x650/5eb0dc7d9b2238094c020bec/bsdhgshjgd-20200702073937.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s750x650/5eb0dc7d9b2238094c020bec/bsdhgshjgd-20200702073937.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:38	61670/61670	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:37%20GMT	https://w.ladicdn.com/s850x600/5eb0dc7d9b2238094c020bec/57-20200717071938.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s850x600/5eb0dc7d9b2238094c020bec/57-20200717071938.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:39	330700/330700	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2001%20Nov%202020%2016:30:38%20GMT	https://w.ladicdn.com/s800x550/5eb0dc7d9b2238094c020bec/3-20200717032631.jpg	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s800x550/5eb0dc7d9b2238094c020bec/3-20200717032631.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:39	21063/21063	---M--	200	added ('OK')	image/jpeg	etag:%221590484805%22	https://img.youtube.com/vi/avP8hZQEGXs/hqdefault.jpg	D:/Documents/Clone%20Ladi/Ladi/img.youtube.com/vi/avP8hZQEGXs/hqdefault.jpg	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:39	10159/10159	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:38%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c4-20200606075854.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c4-20200606075854.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:39	224814/224814	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:39%20GMT	https://w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/bot-can-tay-sitokata-la-gi-20200929021009.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5eb0dc7d9b2238094c020bec/bot-can-tay-sitokata-la-gi-20200929021009.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:40	73017/73017	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:39%20GMT	https://w.ladicdn.com/s400x450/5ad0203858c2cb43196e76c1/c3-20200606075854.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x450/5ad0203858c2cb43196e76c1/c3-20200606075854.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:40	9837/9837	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:39%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c5-20200606075854.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c5-20200606075854.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:40	4441/4441	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:39%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c2-20200606075854.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c2-20200606075854.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:40	9229/9229	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:40%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c1-20200606075854.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c1-20200606075854.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:40	43468/43468	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:40%20GMT	https://w.ladicdn.com/s500x500/5ad0203858c2cb43196e76c1/c10-20200606081419.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s500x500/5ad0203858c2cb43196e76c1/c10-20200606081419.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:41	4650/4650	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:40%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c9-20200606081418.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c9-20200606081418.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:41	4390/4390	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:40%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c8-20200606081419.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c8-20200606081419.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:41	4383/4383	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:41%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c7-20200606081418.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c7-20200606081418.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:41	11497/11497	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:41%20GMT	https://w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c11-20200606083143.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s400x400/5ad0203858c2cb43196e76c1/c11-20200606083143.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:42	185323/185323	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:41%20GMT	https://w.ladicdn.com/s750x1300/5ad0203858c2cb43196e76c1/1111-20200513092648.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s750x1300/5ad0203858c2cb43196e76c1/1111-20200513092648.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:42	34949/34949	---MCZ	200	added ('OK')	image/png	date:Sun,%2001%20Nov%202020%2016:30:41%20GMT	https://w.ladicdn.com/s500x450/5ad0203858c2cb43196e76c1/trang1-20200514074807.png	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/s500x450/5ad0203858c2cb43196e76c1/trang1-20200514074807.png	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:42	22878/22878	---MCZ	200	added ('OK')	image/gif	date:Sun,%2001%20Nov%202020%2016:30:41%20GMT	https://w.ladicdn.com/5eb0dc7d9b2238094c020bec/mua-ngay-1-20200312034239-20200718072927.gif	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/5eb0dc7d9b2238094c020bec/mua-ngay-1-20200312034239-20200718072927.gif	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
23:30:43	66804/66804	---MCZ	200	added ('OK')	text/css	date:Sun,%2001%20Nov%202020%2016:30:42%20GMT	https://w.ladicdn.com/v2/source/ladipage.min.css?v=1603446233588	D:/Documents/Clone%20Ladi/Ladi/w.ladicdn.com/v2/source/ladipage.min797c.css	(from http://www.sitokata-chinhhang.com/sito-bt-tn)
